Trial,Rule,Result,Probability,PC1,PC2,PC3,Site,Excluded
27,15,Reef,0.882,'<= -0.122,"",'<= -0.115,"A, B, C, D, E, F, H, I, J, K, L",G
27,16,Reef,0.8280000000000001,'0.416 < x <= 0.419,"","","A, B, D, E, F, G, H, I, J, K, L",C
27,17,Reef,0.805,'-1.005 < x <= 2.982,"",'-0.118 < x <= -0.115,Any,None
27,18,Reef,0.778,'2.124 < x <= 2.193,'<= 0.025,'> 0.096,"A, B, C, D, E, F, G, H, J, K, L",I
27,19,Reef,0.769,"","",'<= -0.35,Any,None
27,20,Reef,0.764,'0.419 < x <= 2.982,"",'0.087 < x <= 0.09,"A, D, E, F, G, H, K, L","B, C, I, J"
27,21,Reef,0.761,'<= -1.005,'> -0.56,"","A, B, C, D, E, F, H, I, J, K, L",G
27,22,Reef,0.75,"",'> 0.372,"",D,"A, B, C, E, F, G, H, I, J, K, L"
27,23,Reef,0.741,'<= 0.419,'> 0.161,'> 0.012,"A, B, C, E, F, H, I, J, K, L","D, G"
27,24,Reef,0.732,'0.419 < x <= 2.923,'> 0.476,'-0.115 < x <= 0.077,"A, B, E, F, G, H, I, J, K, L","C, D"
27,25,Reef,0.721,'<= -0.516,'> -0.656,'> -0.115,"A, E, F, H, I, J, K, L","B, C, D, G"
27,26,Reef,0.71,'0.489 < x <= 1.729,'> 0.366,'> -0.115,"A, B, E, F, G, H, I, J, K, L","C, D"
27,27,Reef,0.703,'> 0.419,'<= -1.853,'> 0.096,Any,None
27,28,Reef,0.692,'-1.005 < x <= 0.419,'0.24 < x <= 0.263,'> -0.115,"A, B, E, F, G, H, I, J, K, L","C, D"
27,29,Reef,0.634,'<= 2.982,'> -1.202,'<= -0.115,"A, B, D, E, F, H, I, J, K, L","C, G"
27,30,Reef,0.63,'-1.005 < x <= 0.419,'0.24 < x <= 0.437,'> -0.092,"A, B, E, F, G, H, I, J, K, L","C, D"
27,31,Reef,0.5700000000000001,'<= 0.416,"",'<= 0.292,I,"A, B, C, D, E, F, G, H, J, K, L"
27,32,Reef,0.553,'<= 2.923,"",'<= 0.077,"A, E, F, H, K, L","B, C, D, G, I, J"
27,33,Reef,0.48400000000000004,"","","",G,"A, B, C, D, E, F, H, I, J, K, L"
28,1,Sand,0.8,'> -2.387,'<= 0.295,'> -0.124,B,"A, C, D, E, F, G, H, I, J, K, L"
28,2,Sand,0.695,'> 1.545,"",'> 0.072,Any,None
28,3,Sand,0.544,'> -2.387,"","",A,"B, C, D, E, F, G, H, I, J, K, L"
28,4,Sand,0.512,"",'<= 0.597,"",Any,None
28,5,Reef,0.993,'<= -2.387,"","","A, B, C, D, E, F, H, I, J, K, L",G
28,6,Reef,0.928,'<= -0.04,'> 0.524,"",Any,None
28,7,Reef,0.885,'<= -0.04,'> 0.207,'> -0.124,"A, D, E, F, H, I, J, K, L","B, C, G"
28,8,Reef,0.8380000000000001,'<= -0.04,'> 0.295,'> -0.124,"A, B, C, D, E, F, H, I, J, K, L",G
28,9,Reef,0.8320000000000001,'1.545 < x <= 2.95,'> -0.064,'-0.193 < x <= -0.171,"A, B, D, E, F, G, H, I, J, K, L",C
28,10,Reef,0.8300000000000001,'<= 1.355,'> 0.277,'> -0.215,"A, E, F, H, I, J, K, L","B, C, D, G"
28,11,Reef,0.7849999999999999,'-0.081 < x <= -0.069,"",'> -0.124,"A, E, F, G, H, J, K, L","B, C, D, I"
28,12,Reef,0.7799999999999999,'1.545 < x <= 2.95,'-0.064 < x <= 0.151,'<= 0.072,"A, B, C, D, E, F, G, H, J, K, L",I
28,13,Reef,0.743,'<= -1.095,"","","B, E, F, H, I, J, K, L","A, C, D, G"
28,14,Reef,0.703,'-0.04 < x <= 1.545,'> 0.413,'> -0.215,Any,None
28,15,Reef,0.702,'<= -0.04,"",'<= -0.124,Any,None
28,16,Reef,0.7,'<= 1.519,'<= 0.277,'-0.215 < x <= 0.065,"A, F, H, I","B, C, D, E, G, J, K, L"
28,17,Reef,0.691,'<= 1.519,'> -1.145,"",E,"A, B, C, D, F, G, H, I, J, K, L"
28,18,Reef,0.6809999999999999,"",'> 0.597,"",Any,None
28,19,Reef,0.6669999999999999,'-0.04 < x <= 2.95,'> 0.426,'<= 0.072,"A, B, D, E, F, G, H, I, J, K, L",C
28,20,Reef,0.6619999999999999,'<= 1.459,'-0.413 < x <= 0.277,"","A, E, F, H","B, C, D, G, I, J, K, L"
28,21,Reef,0.645,'<= -0.115,'> -0.009,"","B, E, F, H, J, K, L","A, C, D, G, I"
28,22,Reef,0.641,'1.519 < x <= 1.545,"","",Any,None
28,23,Reef,0.634,'<= 1.519,'> 0.075,'> 0.011,J,"A, B, C, D, E, F, G, H, I, K, L"
28,24,Reef,0.623,'-0.04 < x <= 1.355,'0.277 < x <= 0.389,"","A, E, F, G, H, I, J, K, L","B, C, D"
28,25,Reef,0.613,"","",'<= -0.215,Any,None
28,26,Reef,0.5760000000000001,'-0.04 < x <= 0.938,'> 0.085,'> -0.01,"A, D, E, F, H, I, L","B, C, G, J, K"
29,1,Sand,0.8510000000000001,'-1.751 < x <= -1.743,'<= 0.524,"","A, B, C, D, E, F, G, H, I, K, L",J
29,2,Sand,0.766,'2.625 < x <= 3.487,'0.334 < x <= 0.654,'> -0.241,"A, B, C, D, E, F, G, H, I, J, L",K
29,3,Sand,0.524,'> -1.713,"","",Any,None
29,4,Reef,0.989,'<= -0.33,'> 0.524,"",Any,None
29,5,Reef,0.924,'> -0.33,'0.27 < x <= 0.334,'<= -0.17,"B, D, E, F, G, H, I, J, K, L","A, C"
29,6,Reef,0.9,'-1.743 < x <= -1.713,"","",Any,None
29,7,Reef,0.893,'<= -0.33,"","",J,"A, B, C, D, E, F, G, H, I, K, L"
29,8,Reef,0.884,'<= 1.334,'> 0.334,"",B,"A, C, D, E, F, G, H, I, J, K, L"
29,9,Reef,0.8700000000000001,'-0.299 < x <= -0.149,'0.27 < x <= 0.334,"","A, E, F, G, H, I, J, K, L","B, C, D"
29,10,Reef,0.8210000000000001,'0.145 < x <= 0.206,'> 0.133,"",J,"A, B, C, D, E, F, G, H, I, K, L"
29,11,Reef,0.8150000000000001,'> 2.681,'<= 0.27,"","A, B, C, D, F, G, I, J, K, L","E, H"
29,12,Reef,0.7909999999999999,'-1.751 < x <= -0.33,'0.176 < x <= 0.187,"","A, B, C, E, F, G, H, I, J, K, L",D
29,13,Reef,0.773,'<= -0.33,'<= -0.967,'<= -0.021,Any,None
29,14,Reef,0.762,'-1.743 < x <= -0.33,'> 0.198,'> 0.037,"A, B, C, E, F, G, H, I, J, K, L",D
29,15,Reef,0.757,'<= -0.33,'> 0.176,"",D,"A, B, C, E, F, G, H, I, J, K, L"
29,16,Reef,0.751,'> -0.33,'> 0.334,'<= -0.241,Any,None
29,17,Reef,0.739,"",'-1.403 < x <= -1.007,"","A, B, C, D, F, G, H, I, J, K, L",E
29,18,Reef,0.732,"",'> 0.27,"","E, F, H, I, J, K, L","A, B, C, D, G"
29,19,Reef,0.727,'<= 1.334,'> 0.334,"",D,"A, B, C, E, F, G, H, I, J, K, L"
29,20,Reef,0.717,'-1.633 < x <= -1.392,'-0.095 < x <= 0.176,"","A, B, C, E, F, G, H, I, J, K, L",D
29,21,Reef,0.709,'> 3.487,"","",Any,None
29,22,Reef,0.702,'-0.299 < x <= -0.17,'<= -1.007,"",Any,None
29,23,Reef,0.6819999999999999,'<= -0.33,'<= 0.475,'-0.236 < x <= -0.098,Any,None
29,24,Reef,0.6769999999999999,'-1.392 < x <= -0.33,'-0.967 < x <= 0.169,'<= 0.064,"A, B, C, E, F, G, H, I, L","D, J, K"
29,25,Reef,0.6759999999999999,'<= -1.751,"","",Any,None
29,26,Reef,0.6709999999999999,'<= 3.429,'> 0.654,"",Any,None
29,27,Reef,0.657,'<= -0.33,'> 0.198,'-0.034 < x <= 0.025,Any,None
29,28,Reef,0.656,'<= 0.145,'> -0.45,'> 0.111,"A, B, D, E, F, G, H, I, J, K","C, L"
29,29,Reef,0.638,"",'-0.696 < x <= 0.334,"",E,"A, B, C, D, F, G, H, I, J, K, L"
29,30,Reef,0.619,'-0.33 < x <= 1.334,'> 0.334,'<= -0.073,Any,None
29,31,Reef,0.612,'<= 0.145,"",'<= 0.111,I,"A, B, C, D, E, F, G, H, J, K, L"
29,32,Reef,0.591,'<= 2.083,'-1.403 < x <= -1.007,'<= -0.098,Any,None
29,33,Reef,0.588,'1.334 < x <= 2.625,'0.334 < x <= 0.541,'> -0.193,"A, E, F, G, H, I, J, K, L","B, C, D"
29,34,Reef,0.5650000000000001,'0.246 < x <= 1.259,'-0.45 < x <= 0.219,"","A, C, D, E, F, G, H, I","B, J, K, L"
30,1,Sand,0.6829999999999999,'-0.041 < x <= 0.242,'> 0.227,'> -0.158,G,"A, B, C, D, E, F, H, I, J, K, L"
30,2,Sand,0.519,"","",'> -0.265,Any,None
30,3,Reef,0.984,'<= -0.041,'> 0.57,"",Any,None
30,4,Reef,0.936,'<= -2.139,"","","A, B, C, E, F, H, I, J, K, L","D, G"
30,5,Reef,0.8520000000000001,'-0.041 < x <= 1.839,'> 0.414,"","B, D, E, F, G, H, I, J, K, L","A, C"
30,6,Reef,0.8440000000000001,'-2.139 < x <= -0.041,'> 0.207,'> -0.027,"A, C, E, F, H, I, J, K, L","B, D, G"
30,7,Reef,0.8280000000000001,"",'> 0.645,"","A, B, D, E, F, G, H, I, J, K, L",C
30,8,Reef,0.8250000000000001,"","",'<= -0.038,I,"A, B, C, D, E, F, G, H, J, K, L"
30,9,Reef,0.805,'0.242 < x <= 0.286,'> 0.227,'> -0.158,"A, B, E, F, G, H, I, J, K, L","C, D"
30,10,Reef,0.7799999999999999,'> 1.859,"",'0.128 < x <= 0.133,"A, B, D, E, F, G, H, J, K, L","C, I"
30,11,Reef,0.761,'<= -0.623,'-0.564 < x <= 0.207,"","C, E, F, H, I, J, K, L","A, B, D, G"
30,12,Reef,0.752,'> -0.041,'> 0.227,'<= -0.158,"B, D, E, F, G, H, I, J, K, L","A, C"
30,13,Reef,0.747,'<= -2.61,"","",Any,None
30,14,Reef,0.738,'<= 0.309,'> 0.35,"",C,"A, B, D, E, F, G, H, I, J, K, L"
30,15,Reef,0.73,'-0.041 < x <= 1.839,'> -1.854,'0.191 < x <= 0.204,"A, B, C, D, E, F, G, H, J, K, L",I
30,16,Reef,0.719,'-0.041 < x <= 1.839,'> -1.854,'0.16 < x <= 0.176,"A, B, C, D, E, F, G, H, J, K","I, L"
30,17,Reef,0.695,'<= 1.839,'> 0.227,"","E, F, H, I, J, K, L","A, B, C, D, G"
30,18,Reef,0.688,"","",'<= -0.265,Any,None
30,19,Reef,0.658,'1.859 < x <= 2.923,'> -0.064,'<= 0.097,"B, E, F, G, H, J, K, L","A, C, D, I"
30,20,Reef,0.641,'-0.041 < x <= 1.839,"",'-0.265 < x <= 0.204,A,"B, C, D, E, F, G, H, I, J, K, L"
30,21,Reef,0.63,'<= -0.041,'> -2.317,'<= -0.027,Any,None
30,22,Reef,0.623,'0.242 < x <= 1.501,'0.227 < x <= 0.37,'> -0.038,G,"A, B, C, D, E, F, H, I, J, K, L"
30,23,Reef,0.592,'<= 0.674,'-1.854 < x <= 0.227,'<= 0.148,"C, E, F, G, H","A, B, D, I, J, K, L"
30,24,Reef,0.588,'> -0.041,'<= -1.854,"",Any,None
31,1,Sand,0.99,'> 0.132,'<= 0.133,"",J,"A, B, C, D, E, F, G, H, I, K, L"
31,2,Sand,0.976,'> 2.886,"",'<= -0.149,Any,None
31,3,Sand,0.913,'-1.363 < x <= 0.132,'<= 0.18,'0.014 < x <= 0.017,"A, B, C, D, F, H, I, J, K, L","E, G"
31,4,Sand,0.91,'> 0.132,"",'-0.149 < x <= -0.146,Any,None
31,5,Sand,0.892,'> 0.132,'0.085 < x <= 0.117,'> -0.065,"A, B, C, D, E, F, H, J, L","G, I, K"
31,6,Sand,0.8640000000000001,'> 2.499,"","",E,"A, B, C, D, F, G, H, I, J, K, L"
31,7,Sand,0.8430000000000001,'-1.363 < x <= 0.132,'<= 0.241,'> -0.063,D,"A, B, C, E, F, G, H, I, J, K, L"
31,8,Sand,0.723,'> 0.714,"","",J,"A, B, C, D, E, F, G, H, I, K, L"
31,9,Sand,0.72,'> 2.105,"",'<= -0.149,"B, C, D, E, F, G, H, I, J, K, L",A
31,10,Sand,0.709,'> 1.698,"",'> -0.149,G,"A, B, C, D, E, F, H, I, J, K, L"
31,11,Sand,0.707,'> 0.132,"",'-0.149 < x <= -0.11,"A, F, J, K, L","B, C, D, E, G, H, I"
31,12,Sand,0.703,'-0.883 < x <= 0.132,'0.12 < x <= 0.18,'0.025 < x <= 0.127,"A, B, C, D, E, F, G, H, I, L","J, K"
31,13,Sand,0.692,'-1.363 < x <= 0.132,'0.217 < x <= 0.53,'-0.26 < x <= -0.15,G,"A, B, C, D, E, F, H, I, J, K, L"
31,14,Sand,0.69,'> 0.132,"",'> -0.149,D,"A, B, C, E, F, G, H, I, J, K, L"
31,15,Sand,0.6629999999999999,'> 0.132,"",'-0.146 < x <= 0.145,B,"A, C, D, E, F, G, H, I, J, K, L"
31,16,Sand,0.653,'> 0.132,'<= 0.269,"",G,"A, B, C, D, E, F, H, I, J, K, L"
31,17,Sand,0.64,'> 0.63,'> 0.085,'> -0.065,"A, B, C, D, F, H, I, J, L","E, G, K"
31,18,Sand,0.639,'> 0.132,"",'> -0.149,I,"A, B, C, D, E, F, G, H, J, K, L"
31,19,Sand,0.632,'> -1.363,'<= 0.53,'> -0.26,C,"A, B, D, E, F, G, H, I, J, K, L"
31,20,Sand,0.619,'> 0.132,"",'-0.144 < x <= -0.011,E,"A, B, C, D, F, G, H, I, J, K, L"
31,21,Sand,0.61,'-0.078 < x <= 0.132,'<= 0.18,'> 0.025,"A, B, C, D, F, G, H, I, K, L","E, J"
31,22,Sand,0.596,'> -1.363,'<= 0.102,'> 0.127,"B, C, D, F, G, H, I, L","A, E, J, K"
31,23,Sand,0.592,'> -1.363,"",'> 0.025,A,"B, C, D, E, F, G, H, I, J, K, L"
31,24,Sand,0.585,'> -1.363,'<= 0.18,"",K,"A, B, C, D, E, F, G, H, I, J, L"
31,25,Sand,0.536,'> -3.534,'<= 0.53,'> -0.149,G,"A, B, C, D, E, F, H, I, J, K, L"
31,26,Reef,0.8780000000000001,'-1.363 < x <= 0.132,'> 0.217,'> 0.055,Any,None
31,27,Reef,0.773,'0.086 < x <= 0.132,'> 0.217,'> -0.15,"A, B, D, E, F, G, H, I, J, K, L",C
31,28,Reef,0.747,"","",'-0.11 < x <= -0.065,"A, F, K, L","B, C, D, E, G, H, I, J"
31,29,Reef,0.689,'<= -1.363,'0.2 < x <= 0.454,'-0.115 < x <= 0.045,Any,None
31,30,Reef,0.639,'-1.363 < x <= 0.132,'0.217 < x <= 0.459,'-0.15 < x <= -0.055,"A, B, D, E, F, G, H, I, J, K, L",C
31,31,Reef,0.634,'0.132 < x <= 2.886,"",'<= -0.149,A,"B, C, D, E, F, G, H, I, J, K, L"
31,32,Reef,0.614,'<= 0.714,'> 0.133,"",J,"A, B, C, D, E, F, G, H, I, K, L"
31,33,Reef,0.601,'> 0.132,'<= 0.085,'<= 0.145,"A, C, D, F, G, L","B, E, H, I, J, K"
31,34,Reef,0.5710000000000001,'0.238 < x <= 1.698,'> 0.269,'<= 0.145,"A, E, F, G, H, I, K, L","B, C, D, J"
31,35,Reef,0.497,'<= 2.499,"","",Any,None
32,1,Sand,0.891,'> -2.389,'<= 0.216,"",B,"A, C, D, E, F, G, H, I, J, K, L"
32,2,Sand,0.887,'-3.314 < x <= -0.385,'<= 0.382,'-0.07 < x <= -0.064,G,"A, B, C, D, E, F, H, I, J, K, L"
32,3,Sand,0.738,'> -0.385,'<= 0.058,"",K,"A, B, C, D, E, F, G, H, I, J, L"
32,4,Sand,0.734,'> -2.389,'<= 0.216,'> -0.11,D,"A, B, C, E, F, G, H, I, J, K, L"
32,5,Sand,0.717,'> -0.385,'<= 0.389,"",B,"A, C, D, E, F, G, H, I, J, K, L"
32,6,Sand,0.716,'> -0.385,'<= 0.389,'> -0.095,D,"A, B, C, E, F, G, H, I, J, K, L"
32,7,Sand,0.702,'-3.314 < x <= -0.385,'0.365 < x <= 0.382,"",G,"A, B, C, D, E, F, H, I, J, K, L"
32,8,Sand,0.6709999999999999,'> -2.389,'<= 0.346,'> -0.11,C,"A, B, D, E, F, G, H, I, J, K, L"
32,9,Sand,0.6679999999999999,'-0.513 < x <= -0.421,'<= 0.216,'> -0.11,"A, B, C, D, F, G, H, I, L","E, J, K"
32,10,Sand,0.627,'-3.314 < x <= -0.385,'<= 0.382,'<= -0.079,G,"A, B, C, D, E, F, H, I, J, K, L"
32,11,Sand,0.627,'> -0.385,'> 0.389,'-0.22 < x <= -0.109,"A, C, E, F, G, H, J, K, L","B, D, I"
32,12,Sand,0.615,'> 0.217,'<= -1.235,'<= -0.095,Any,None
32,13,Sand,0.596,'> -3.314,'<= 0.218,'> -0.07,G,"A, B, C, D, E, F, H, I, J, K, L"
32,14,Sand,0.5780000000000001,'> -2.389,"",'> -0.11,E,"A, B, C, D, F, G, H, I, J, K, L"
32,15,Sand,0.56,'> -0.385,"","","A, C, E, F, G, H, I, J, K, L","B, D"
32,16,Reef,0.996,'<= -0.385,'> 0.346,"","A, B, C, D, E, F, H, I, J, K, L",G
32,17,Reef,0.991,'<= -2.389,"","","A, B, C, D, E, F, H, I, J, K, L",G
32,18,Reef,0.986,'<= -0.385,"","",J,"A, B, C, D, E, F, G, H, I, K, L"
32,19,Reef,0.897,'> -0.385,'<= 0.097,"",A,"B, C, D, E, F, G, H, I, J, K, L"
32,20,Reef,0.883,"",'> 0.389,"",B,"A, C, D, E, F, G, H, I, J, K, L"
32,21,Reef,0.8650000000000001,'-0.385 < x <= 0.155,'0.058 < x <= 0.075,"","A, C, D, E, F, G, H, I, K","B, J, L"
32,22,Reef,0.8570000000000001,'-0.421 < x <= -0.385,"","","A, F, H, I, J, L","B, C, D, E, G, K"
32,23,Reef,0.8560000000000001,"",'> 0.389,"",D,"A, B, C, E, F, G, H, I, J, K, L"
32,24,Reef,0.8480000000000001,'<= -0.385,"",'<= -0.11,"A, B, C, D, E, F, H, I, J, K, L",G
32,25,Reef,0.8130000000000001,'<= 1.602,'> 0.228,"","E, F, H, I, K","A, B, C, D, G, J, L"
32,26,Reef,0.7849999999999999,'> -0.385,'<= 0.389,'<= -0.249,A,"B, C, D, E, F, G, H, I, J, K, L"
32,27,Reef,0.7809999999999999,'<= -3.314,"","",Any,None
32,28,Reef,0.767,'<= -0.385,"","",K,"A, B, C, D, E, F, G, H, I, J, L"
32,29,Reef,0.754,"",'> 0.283,"",J,"A, B, C, D, E, F, G, H, I, K, L"
32,30,Reef,0.742,'<= -0.385,'<= 0.365,'-0.079 < x <= -0.07,Any,None
32,31,Reef,0.698,"",'> 0.389,'<= -0.22,Any,None
32,32,Reef,0.6629999999999999,'2.193 < x <= 2.245,'<= -0.446,"",Any,None
32,33,Reef,0.6609999999999999,'<= -0.513,"","","A, B, D, F, H, I, J, K, L","C, E, G"
32,34,Reef,0.658,'<= 0.155,'> 0.095,"","A, B, E, F, H, I, J, K, L","C, D, G"
32,35,Reef,0.646,'<= -0.385,'> 0.218,'> -0.064,Any,None
32,36,Reef,0.645,'<= 0.356,'> 0.133,'> -0.055,J,"A, B, C, D, E, F, G, H, I, K, L"
32,37,Reef,0.644,"",'> 0.389,'-0.109 < x <= -0.01,Any,None
32,38,Reef,0.622,'> 2.918,"","","B, C, D, E, F, G, H, I, J, K, L",A
32,39,Reef,0.582,'0.155 < x <= 1.531,'-0.209 < x <= 0.143,"","A, C, D, E, F, G, H, K","B, I, J, L"
32,40,Reef,0.5730000000000001,'<= 0.155,'<= 0.095,"","C, D, E, F, G, H, I","A, B, J, K, L"
32,41,Reef,0.561,'<= 1.602,"",'<= -0.095,"A, B, D, E, F, G, H, I, J, K, L",C
33,1,Sand,0.8660000000000001,"",'<= 0.241,"",B,"A, C, D, E, F, G, H, I, J, K, L"
33,2,Sand,0.8360000000000001,'> 2.922,'0.326 < x <= 0.574,'-0.115 < x <= 0.128,"A, B, C, D, E, F, G, H, I, J, L",K
33,3,Sand,0.8270000000000001,'> -0.386,'<= 0.326,'-0.115 < x <= -0.108,"A, B, C, E, F, G, H, I, J, K, L",D
33,4,Sand,0.8260000000000001,'> 2.916,"",'<= -0.115,Any,None
33,5,Sand,0.7969999999999999,'<= -0.386,'0.507 < x <= 0.524,"",G,"A, B, C, D, E, F, H, I, J, K, L"
33,6,Sand,0.695,'> 1.845,"",'> -0.115,"B, C, D, E, F, G, H, I, J, K, L",A
33,7,Sand,0.6689999999999999,'1.346 < x <= 1.574,"",'<= -0.115,"A, C, E, F, G, H, I, J, K, L","B, D"
33,8,Sand,0.651,'> 0.986,'0.326 < x <= 0.478,'-0.115 < x <= 0.128,"A, B, C, D, E, F, G, H, J, L","I, K"
33,9,Sand,0.642,'-2.139 < x <= -0.386,'<= -0.576,'> 0.032,Any,None
33,10,Sand,0.522,'> -2.61,"","",Any,None
33,11,Reef,0.99,'<= -2.139,'<= 0.241,"","A, B, C, E, F, H, I, J, K, L","D, G"
33,12,Reef,0.899,"",'> 0.326,"",K,"A, B, C, D, E, F, G, H, I, J, L"
33,13,Reef,0.888,'<= -0.124,'> 0.044,"",J,"A, B, C, D, E, F, G, H, I, K, L"
33,14,Reef,0.884,'<= -0.386,'> 0.241,'> -0.021,"A, B, C, D, E, F, H, I, J, K, L",G
33,15,Reef,0.8640000000000001,'<= -0.386,'-0.576 < x <= -0.177,"",Any,None
33,16,Reef,0.8320000000000001,'<= 1.803,'0.046 < x <= 0.206,'<= 0.18,"C, E, F, H","A, B, D, G, I, J, K, L"
33,17,Reef,0.801,'-0.386 < x <= 1.845,'-0.107 < x <= -0.009,'<= 0.18,"A, C, D, E, F, G, H","B, I, J, K, L"
33,18,Reef,0.7889999999999999,'<= 1.845,'> 0.206,"",I,"A, B, C, D, E, F, G, H, J, K, L"
33,19,Reef,0.765,'> -0.253,"",'> 0.184,L,"A, B, C, D, E, F, G, H, I, J, K"
33,20,Reef,0.759,'<= -0.386,'<= 0.241,'<= 0.032,"A, C, E, F, H, I, J, K, L","B, D, G"
33,21,Reef,0.75,'<= -0.386,"",'<= -0.021,"A, B, C, D, E, F, H, I, J, K, L",G
33,22,Reef,0.747,"",'-1.202 < x <= -1.148,'<= -0.115,Any,None
33,23,Reef,0.746,'-0.386 < x <= 1.845,'<= 0.201,'-0.108 < x <= -0.077,"A, C, F, G, H, I, J, L","B, D, E, K"
33,24,Reef,0.729,'-0.253 < x <= -0.215,'<= 0.201,'> -0.108,"C, F, G, H, I, J, L","A, B, D, E, K"
33,25,Reef,0.722,"",'> 0.574,'-0.115 < x <= 0.157,"A, B, D, E, F, G, H, I, J, K, L",C
33,26,Reef,0.706,'<= -2.61,'<= 0.507,"",Any,None
33,27,Reef,0.702,'> -0.253,'0.189 < x <= 0.201,"",L,"A, B, C, D, E, F, G, H, I, J, K"
33,28,Reef,0.691,'-0.386 < x <= 1.803,'> 0.206,'> 0.019,"B, C, E, F, G, H, I, J, K, L","A, D"
33,29,Reef,0.6859999999999999,"",'> 0.326,'<= 0.157,I,"A, B, C, D, E, F, G, H, J, K, L"
33,30,Reef,0.6779999999999999,'<= -0.386,'> -0.576,"","C, E, F, H, I, J, K, L","A, B, D, G"
33,31,Reef,0.6759999999999999,'-0.215 < x <= -0.091,'<= 0.201,'-0.108 < x <= 0.18,"C, F, G, H, I","A, B, D, E, J, K, L"
33,32,Reef,0.6689999999999999,'-0.386 < x <= -0.039,'0.206 < x <= 0.326,'> -0.096,"A, E, F, G, H, I, J, K, L","B, C, D"
33,33,Reef,0.633,'<= 1.346,"",'<= -0.115,"A, B, C, D, E, F, H, I, J, K, L",G
33,34,Reef,0.631,'-0.039 < x <= 1.845,'0.227 < x <= 0.242,"","A, C, E, F, G, H, I, J, K, L","B, D"
33,35,Reef,0.597,"","",'> 0.078,K,"A, B, C, D, E, F, G, H, I, J, L"
33,36,Reef,0.5670000000000001,'> -0.386,'<= 0.326,"",A,"B, C, D, E, F, G, H, I, J, K, L"
33,37,Reef,0.5650000000000001,'<= 1.845,"",'> -0.108,E,"A, B, C, D, F, G, H, I, J, K, L"
33,38,Reef,0.542,"",'> 0.326,"","A, B, D, E, F, G, H, I, J, K, L",C
34,1,Sand,0.64,'-0.549 < x <= 0.656,'> 0.327,"",G,"A, B, C, D, E, F, H, I, J, K, L"
34,2,Sand,0.638,'-1.895 < x <= -0.586,'0.334 < x <= 0.524,"",G,"A, B, C, D, E, F, H, I, J, K, L"
34,3,Sand,0.593,'<= -0.586,'<= -1.751,"",Any,None
34,4,Sand,0.554,'> -0.549,"","",Any,None
34,5,Sand,0.55,"","",'<= 0.238,L,"A, B, C, D, E, F, G, H, I, J, K"
34,6,Reef,0.9440000000000001,'<= 0.873,'<= 0.405,'<= -0.17,C,"A, B, D, E, F, G, H, I, J, K, L"
34,7,Reef,0.923,"","",'<= -0.054,K,"A, B, C, D, E, F, G, H, I, J, L"
34,8,Reef,0.8730000000000001,'> -0.549,'<= 0.097,"",A,"B, C, D, E, F, G, H, I, J, K, L"
34,9,Reef,0.8670000000000001,'<= 2.569,"",'<= 0.065,F,"A, B, C, D, E, G, H, I, J, K, L"
34,10,Reef,0.8400000000000001,'<= 0.656,'> 0.231,"","B, E, F, H, I, J, K","A, C, D, G, L"
34,11,Reef,0.8300000000000001,'<= 0.656,'> -1.301,'<= 0.068,"E, F, H, I","A, B, C, D, G, J, K, L"
34,12,Reef,0.8160000000000001,'<= -0.06,'> 0.044,"","E, F, H, I, J","A, B, C, D, G, K, L"
34,13,Reef,0.801,'0.656 < x <= 0.669,"",'<= 0.204,"A, E, F, G, H, I, J","B, C, D, K, L"
34,14,Reef,0.7879999999999999,'> 2.569,'> 0.649,"",Any,None
34,15,Reef,0.775,'> 0.669,"",'0.06 < x <= 0.065,"C, D, F, G, H","A, B, E, I, J, K, L"
34,16,Reef,0.729,'-0.549 < x <= 0.656,"",'0.18 < x <= 0.204,"A, B, C, D, E, F, H, I, J, K","G, L"
34,17,Reef,0.721,'-0.586 < x <= -0.549,"","",Any,None
34,18,Reef,0.6729999999999999,'<= -0.549,'> -1.751,"","A, B, C, D, E, F, H, I, J, K","G, L"
34,19,Reef,0.654,'0.75 < x <= 1.057,"",'<= 0.065,"A, F, G","B, C, D, E, H, I, J, K, L"
34,20,Reef,0.643,'<= -1.895,'> -1.751,"",Any,None
34,21,Reef,0.608,'<= -0.549,'-1.751 < x <= 0.334,"","A, B, C, D, E, F, G, H, I, J, K",L
34,22,Reef,0.605,'-0.549 < x <= 0.656,'0.234 < x <= 0.327,"","A, B, E, F, G, H, I, J, K","C, D, L"
34,23,Reef,0.595,'<= 0.33,'> 0.008,"",K,"A, B, C, D, E, F, G, H, I, J, L"
34,24,Reef,0.59,'<= 2.569,'> 0.405,"",Any,None
34,25,Reef,0.5720000000000001,'<= 2.569,'0.205 < x <= 0.405,"",A,"B, C, D, E, F, G, H, I, J, K, L"
35,1,Sand,0.979,'> -1.333,'-0.046 < x <= -0.009,'<= 0.188,L,"A, B, C, D, E, F, G, H, I, J, K"
35,2,Sand,0.8180000000000001,"",'<= -2.541,"",Any,None
35,3,Sand,0.8170000000000001,'> -1.333,'<= -0.046,"",L,"A, B, C, D, E, F, G, H, I, J, K"
35,4,Sand,0.805,"",'-2.461 < x <= -2.415,"",Any,None
35,5,Sand,0.688,'> -0.882,'0.008 < x <= 0.057,"",L,"A, B, C, D, E, F, G, H, I, J, K"
35,6,Sand,0.635,'> -0.882,'0.198 < x <= 0.205,"",Any,None
